Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-all-epo-0.3epoRat-frombvh-0,423.0,252.0,146289,348271,90597,2880000,4196352,351978222,187124046,28.339,1336243152,702418142,4,4,all,frombvh,epo,0,0.3,11865,7091,19645,10.024,6.0,29.0,8.718,585156
4wide-4simd-all-epo-0.4epoRat-direct-0,807.0,332.0,186192,531930,26647,2880000,4196352,346796069,179799670,16.42,1374010311,625577250,4,4,all,direct,epo,0,0.4,125,27078,380,10.137,6.0,21.0,8.814,744768
4wide-4simd-all-epo-0.4epoRat-frombvh-0,439.0,289.0,156938,372123,98692,2880000,4196352,354266477,184397644,15.259,1345270676,690658501,4,4,all,frombvh,epo,0,0.4,11512,12664,23936,10.177,6.0,28.0,8.875,627752
4wide-4simd-all-epo-0.5epoRat-direct-0,736.0,330.0,188097,536294,27998,2880000,4196352,346813339,179186428,9.17,1373826805,622847254,4,4,all,direct,epo,0,0.5,95,27813,285,10.193,6.0,22.0,8.871,752388
4wide-4simd-all-epo-0.5epoRat-frombvh-0,467.0,329.0,169118,398099,109256,2880000,4196352,358145996,181807460,8.326,1358285849,678951007,4,4,all,frombvh,epo,0,0.5,11648,18857,27677,10.362,6.0,29.0,9.063,676472
4wide-4simd-all-epo-0.6epoRat-direct-0,776.0,339.0,189924,539074,30699,2880000,4196352,348061744,179809434,5.434,1378634188,624260011,4,4,all,direct,epo,0,0.6,195,31383,570,10.26,6.0,23.0,8.94,759696
4wide-4simd-all-epo-0.6epoRat-frombvh-0,465.0,371.0,185960,433160,124721,2880000,4196352,366936723,181847357,4.897,1388491242,674515100,4,4,all,frombvh,epo,0,0.6,11417,22797,30581,10.648,6.0,32.0,9.355,743840
4wide-4simd-all-epo-0.7epoRat-direct-0,780.0,345.0,191695,541491,33595,2880000,4196352,348225046,179079736,3.416,1378043622,621818231,4,4,all,direct,epo,0,0.7,159,34711,896,10.34,5.0,24.0,9.023,766780
4wide-4simd-all-epo-0.7epoRat-frombvh-0,506.0,440.0,205792,473143,144234,2880000,4196352,376926654,180226296,3.428,1422367072,662000235,4,4,all,frombvh,epo,0,0.7,11416,34307,36515,10.968,5.0,33.0,9.676,823168
4wide-4simd-all-epo-0.8epoRat-direct-0,718.0,359.0,194036,546953,35156,2880000,4196352,349576060,181138896,2.634,1383546284,628113412,4,4,all,direct,epo,0,0.8,141,36469,1174,10.411,5.0,23.0,9.094,776144
4wide-4simd-all-epo-0.8epoRat-frombvh-0,500.0,536.0,232177,524910,171622,2880000,4196352,389673676,180980481,2.125,1460640993,654540922,4,4,all,frombvh,epo,0,0.8,11921,45924,41220,11.447,5.0,33.0,10.15,928708
4wide-4simd-all-epo-0.9epoRat-direct-0,743.0,365.0,196765,552026,38270,2880000,4196352,356827273,181965894,1.552,1411656764,629190015,4,4,all,direct,epo,0,0.9,150,40475,1655,10.593,5.0,23.0,9.279,787060
4wide-4simd-all-epo-0.9epoRat-frombvh-0,522.0,664.0,263124,586267,203106,2880000,4196352,422269783,178060943,1.623,1577435982,629248897,4,4,all,frombvh,epo,0,0.9,13034,55303,44679,12.28,4.0,34.0,10.988,1052496
4wide-4simd-all-sah-0epoRat-direct-0,534.0,270.0,182605,538992,8824,2880000,4196352,355354846,183965336,169.637,1417541515,629140743,4,4,all,direct,sah,0,0,14,7740,5,10.006,7.0,14.0,8.678,730420
4wide-4simd-all-sah-0epoRat-frombvh-0,401.0,197.0,129481,309858,78586,2880000,4196352,348584533,194487994,169.719,1324143885,732901555,4,4,all,frombvh,sah,0,0,13441,2176,13230,9.753,6.0,15.0,8.446,517924
