Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
2wide-2simd-none-epo-0.3epoRat-direct-0,88.0,,114643,114644,0,143163,3686400,489382585,15773588,8.49,736736436,25404599,2,2,none,direct,epo,0,0.3,,,,,,,,229287
2wide-2simd-none-epo-0.4epoRat-direct-0,91.0,,118504,118505,0,143163,3686400,491514938,15554457,5.612,740760595,24485669,2,2,none,direct,epo,0,0.4,,,,,,,,237009
2wide-2simd-none-epo-0.5epoRat-direct-0,102.0,,121376,121377,0,143163,3686400,531749231,15618641,3.383,789909000,23946592,2,2,none,direct,epo,0,0.5,,,,,,,,242753
2wide-2simd-none-epo-0.6epoRat-direct-0,102.0,,122727,122728,0,143163,3686400,552414283,15247491,2.454,819185424,22915981,2,2,none,direct,epo,0,0.6,,,,,,,,245455
2wide-2simd-none-epo-0.7epoRat-direct-0,161.0,,124135,124136,0,143163,3686400,589939599,15194235,1.767,885335123,22823798,2,2,none,direct,epo,0,0.7,,,,,,,,248271
2wide-2simd-none-epo-0.8epoRat-direct-0,165.0,,125121,125122,0,143163,3686400,603970618,15130743,1.436,906847483,22639082,2,2,none,direct,epo,0,0.8,,,,,,,,250243
2wide-2simd-none-epo-0.9epoRat-direct-0,170.0,,126193,126194,0,143163,3686400,617896766,15097287,1.196,928467700,22514895,2,2,none,direct,epo,0,0.9,,,,,,,,252387
2wide-2simd-none-sah-0epoRat-direct-0,69.0,,83524,83525,0,143163,3686400,443446785,20878454,40.051,681397600,37610158,2,2,none,direct,sah,0,0,,,,,,,,167049
4wide-4simd-all-epo-0.1epoRat-direct-0,184.0,43.0,16983,46711,4239,143163,3686400,138144881,19867954,15.701,543101842,63097986,4,4,all,direct,epo,0,0.1,184,4124,57,8.934,3.0,11.0,7.613,67932
4wide-4simd-all-epo-0.1epoRat-frombvh-0,83.0,39.0,12789,31120,7248,143163,3686400,147260491,24541111,16.81,566543424,88603580,4,4,all,frombvh,epo,0,0.1,2013,1990,1732,9.106,3.0,13.0,7.772,51156
