Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
2wide-2simd-none-epo-0.7epoRat-direct-0,881.0,,3013913,3013914,0,3540215,5600000,1805853528,147055228,1.553,1998345536,181499542,2,2,none,direct,epo,0,0.7,,,,,,,,6027827
2wide-2simd-none-epo-0.8epoRat-direct-0,868.0,,3074891,3074892,0,3540215,5600000,1914692348,147831392,1.345,2113342963,181386246,2,2,none,direct,epo,0,0.8,,,,,,,,6149783
2wide-2simd-none-epo-0.9epoRat-direct-0,895.0,,3125137,3125138,0,3540215,5600000,2052585210,148430302,1.193,2258896861,180646283,2,2,none,direct,epo,0,0.9,,,,,,,,6250275
2wide-2simd-none-sah-0epoRat-direct-0,548.0,,1607381,1607382,0,3540215,5600000,1651894256,164458239,11.905,1825733762,253552942,2,2,none,direct,sah,0,0,,,,,,,,3214763
4wide-4simd-none-epo-0.1epoRat-direct-1,2095.0,,421460,991536,272845,3540215,5600000,698543185,207771419,4.871,2654109650,698627341,4,4,none,direct,epo,1,0.1,,,,12.038,3.0,17.0,10.762,1685840
4wide-4simd-none-epo-0.1epoRat-direct-2,19498.0,,398726,1011566,184613,3540215,5600000,656801809,199848714,4.791,2572780695,667613153,4,4,none,direct,epo,2,0.1,,,,11.715,3.0,17.0,10.419,1594904
4wide-4simd-none-epo-0.1epoRat-direct-3,33506.0,,397206,1172697,18922,3540215,5600000,705391228,215128056,5.427,2814545369,667302577,4,4,none,direct,epo,3,0.1,,,,12.123,3.0,18.0,10.797,1588824
4wide-4simd-none-epo-0.1epoRat-frombvh-1,2024.0,,331623,735036,259834,3540215,5600000,682317568,240148968,5.362,2639760306,839616330,4,4,none,frombvh,epo,1,0.1,,,403412,12.709,4.0,22.0,11.462,1326492
4wide-4simd-none-epo-0.1epoRat-frombvh-2,647.0,,363681,735036,356008,3540215,5600000,768748037,251280445,5.417,2456610798,879609980,4,4,none,frombvh,epo,2,0.1,,,,14.3,3.0,23.0,12.861,1454724
4wide-4simd-none-epo-0.2epoRat-direct-1,2040.0,,454192,1025516,337061,3540215,5600000,703407184,204196975,3.986,2649905217,686766258,4,4,none,direct,epo,1,0.2,,,,12.183,3.0,18.0,10.908,1816768
4wide-4simd-none-epo-0.2epoRat-direct-2,20310.0,,429471,1055321,233093,3540215,5600000,660401187,194608777,3.903,2573948057,643520599,4,4,none,direct,epo,2,0.2,,,,11.795,3.0,17.0,10.504,1717884
4wide-4simd-none-epo-0.2epoRat-direct-3,34849.0,,429610,1266501,22330,3540215,5600000,711236230,212153637,4.267,2837003512,639731665,4,4,none,direct,epo,3,0.2,,,,12.308,3.0,18.0,10.981,1718440
4wide-4simd-none-epo-0.2epoRat-frombvh-1,2309.0,,373163,826799,292691,3540215,5600000,691453752,228374160,4.179,2673391544,790259963,4,4,none,frombvh,epo,1,0.2,,,453635,12.841,4.0,22.0,11.594,1492652
4wide-4simd-none-epo-0.2epoRat-frombvh-2,680.0,,410435,826799,404507,3540215,5600000,778068583,240225750,4.23,2504852939,832669814,4,4,none,frombvh,epo,2,0.2,,,,14.36,3.0,24.0,12.923,1641740
4wide-4simd-none-epo-0.3epoRat-direct-1,2225.0,,480777,1046667,395665,3540215,5600000,711325878,200206586,3.299,2655892338,672580910,4,4,none,direct,epo,1,0.3,,,,12.293,3.0,22.0,11.019,1923108
4wide-4simd-none-epo-0.3epoRat-direct-2,20878.0,,452161,1083422,273062,3540215,5600000,664786796,192224885,3.209,2577285492,630166781,4,4,none,direct,epo,2,0.3,,,,11.855,3.0,17.0,10.565,1808644
4wide-4simd-none-epo-0.3epoRat-direct-3,36018.0,,454809,1339581,24847,3540215,5600000,715605800,211977590,3.417,2854437748,624935086,4,4,none,direct,epo,3,0.3,,,,12.425,3.0,19.0,11.099,1819236
4wide-4simd-none-epo-0.3epoRat-frombvh-1,2601.0,,409585,906594,322162,3540215,5600000,696156504,216591992,3.295,2687860966,740336512,4,4,none,frombvh,epo,1,0.3,,,497008,13.081,4.0,23.0,11.833,1638340
4wide-4simd-none-epo-0.3epoRat-frombvh-2,713.0,,450865,906594,446002,3540215,5600000,781512207,229764143,3.365,2525544915,786873271,4,4,none,frombvh,epo,2,0.3,,,,14.428,3.0,23.0,12.99,1803460
4wide-4simd-none-epo-0.4epoRat-direct-1,2292.0,,507987,1062210,461752,3540215,5600000,723516362,198737296,2.76,2665756343,665774053,4,4,none,direct,epo,1,0.4,,,,12.476,3.0,27.0,11.208,2031948
4wide-4simd-none-epo-0.4epoRat-direct-2,21272.0,,470359,1102808,308270,3540215,5600000,669117176,189522522,2.665,2583943146,618614315,4,4,none,direct,epo,2,0.4,,,,11.933,3.0,18.0,10.645,1881436
4wide-4simd-none-epo-0.4epoRat-direct-3,36809.0,,475931,1400367,27427,3540215,5600000,761569311,212247522,2.804,3038212851,607289008,4,4,none,direct,epo,3,0.4,,,,12.804,2.0,19.0,11.478,1903724
