Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
2wide-2simd-none-epo-0.7epoRat-direct-0,842.0,,1983864,1983879,0,2625112,6264000,2067490443,45188753,1.502,2166018641,68127284,2,2,none,direct,epo,0,0.7,,,,,,,,3967743
2wide-2simd-none-epo-0.8epoRat-direct-0,890.0,,2030929,2030944,0,2625112,6264000,2503174369,44685546,1.276,2606455003,67101377,2,2,none,direct,epo,0,0.8,,,,,,,,4061873
2wide-2simd-none-epo-0.9epoRat-direct-0,897.0,,2072582,2072597,0,2625112,6264000,2652255963,45900530,1.119,2746241892,69021141,2,2,none,direct,epo,0,0.9,,,,,,,,4145179
2wide-2simd-none-sah-0epoRat-direct-0,363.0,,1015412,1015427,0,2625112,6264000,1486745378,69463097,43.436,1585567029,126408814,2,2,none,direct,sah,0,0,,,,,,,,2030839
4wide-4simd-none-epo-0.1epoRat-direct-1,1357.0,,286178,657810,200739,2625112,6264000,700371338,110661840,19.005,2648638979,371118846,4,4,none,direct,epo,1,0.1,,,,11.81,2.0,17.0,10.513,1144712
4wide-4simd-none-epo-0.1epoRat-direct-2,12372.0,,267583,669398,133366,2625112,6264000,541275328,90955123,17.142,2123531881,289660840,4,4,none,direct,epo,2,0.1,,,,11.561,2.0,17.0,10.27,1070332
4wide-4simd-none-epo-0.1epoRat-direct-3,21209.0,,258276,762842,12001,2625112,6264000,721327162,130411336,17.786,2865515384,414039703,4,4,none,direct,epo,3,0.1,,,,12.525,1.0,20.0,11.191,1033104
4wide-4simd-none-epo-0.1epoRat-frombvh-1,1329.0,,229763,509719,179585,2625112,6264000,661488836,170656882,18.782,2591509638,611714007,4,4,none,frombvh,epo,1,0.1,,,279941,12.212,1.0,21.0,10.965,919052
4wide-4simd-none-epo-0.1epoRat-frombvh-2,450.0,,249013,509719,237335,2625112,6264000,734784927,183587429,19.462,2412636572,661029449,4,4,none,frombvh,epo,2,0.1,,,,13.102,2.0,21.0,11.665,996052
4wide-4simd-none-epo-0.2epoRat-direct-1,1322.0,,309577,677775,250971,2625112,6264000,751115552,115059119,15.324,2787202779,381212481,4,4,none,direct,epo,1,0.2,,,,11.932,2.0,19.0,10.642,1238308
4wide-4simd-none-epo-0.2epoRat-direct-2,12696.0,,287989,692206,171776,2625112,6264000,566722856,97528290,12.481,2217876390,309325497,4,4,none,direct,epo,2,0.2,,,,11.932,2.0,17.0,10.66,1151956
4wide-4simd-none-epo-0.2epoRat-direct-3,21728.0,,276882,816019,14642,2625112,6264000,727874037,128619642,13.342,2884494939,391808146,4,4,none,direct,epo,3,0.2,,,,12.673,1.0,20.0,11.339,1107528
