Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-all-sah-0epoRat-frombvh-0,393.0,314.0,174534,422102,101515,2625112,6264000,564913680,164998258,23.032,2186664524,590466172,4,4,all,frombvh,sah,0,0,21800,10403,19689,11.176,1.0,16.0,9.85,698136
4wide-4simd-none-epo-0.1epoRat-direct-0,759.0,,256962,757273,13628,2625112,6264000,626676842,145029160,18.0,2483174657,455560040,4,4,none,direct,epo,0,0.1,,,,11.084,2.0,16.0,9.743,1027848
4wide-4simd-none-epo-0.1epoRat-frombvh-0,436.0,,254496,509719,253784,2625112,6264000,584668864,141620917,18.29,2247324076,503051555,4,4,none,frombvh,epo,0,0.1,,,,11.367,1.0,17.0,10.117,1017984
4wide-4simd-none-epo-0.2epoRat-direct-0,847.0,,264924,779645,15142,2625112,6264000,610193759,126161092,13.389,2415732646,388528710,4,4,none,direct,epo,0,0.2,,,,11.308,2.0,16.0,9.967,1059696
4wide-4simd-none-epo-0.2epoRat-frombvh-0,521.0,,286616,573619,286244,2625112,6264000,641633882,146418362,13.381,2457895845,511995667,4,4,none,frombvh,epo,0,0.2,,,,12.032,2.0,18.0,10.78,1146464
4wide-4simd-none-epo-0.3epoRat-direct-0,843.0,,273913,805351,16403,2625112,6264000,657070850,139160053,10.304,2596274477,410994497,4,4,none,direct,epo,0,0.3,,,,11.542,2.0,17.0,10.196,1095652
4wide-4simd-none-epo-0.3epoRat-frombvh-0,555.0,,313659,627356,313636,2625112,6264000,640060255,122063632,9.468,2450059438,420512815,4,4,none,frombvh,epo,0,0.3,,,,12.518,2.0,19.0,11.267,1254636
4wide-4simd-none-epo-0.4epoRat-direct-0,913.0,,282146,828486,17967,2625112,6264000,617704445,102014500,7.7,2447799785,298950627,4,4,none,direct,epo,0,0.4,,,,12.095,2.0,18.0,10.744,1128584
4wide-4simd-none-epo-0.4epoRat-frombvh-0,673.0,,339369,678308,339814,2625112,6264000,698663287,105611943,7.018,2675580847,348313720,4,4,none,frombvh,epo,0,0.4,,,,13.343,2.0,23.0,12.096,1357476
4wide-4simd-none-epo-0.5epoRat-direct-0,922.0,,289739,850148,19084,2625112,6264000,717560156,122997312,7.053,2840108011,356199406,4,4,none,direct,epo,0,0.5,,,,11.983,2.0,19.0,10.64,1158956
