Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
8wide-8simd-none-epo-0.2epoRat-frombvh-0,477.0,,99026,297545,395652,2625112,6264000,402345082,120151825,12.249,2848939525,768878851,8,8,none,frombvh,epo,0,0.2,,,,7.865,1.0,12.0,6.871,792208
8wide-8simd-none-epo-0.3epoRat-direct-0,1537.0,,91247,586738,52006,2625112,6264000,393353939,118911422,11.187,2934552705,597974769,8,8,none,direct,epo,0,0.3,,,,7.379,1.0,10.0,6.238,729976
8wide-8simd-none-epo-0.3epoRat-frombvh-0,509.0,,108420,324860,434095,2625112,6264000,424616128,122484023,10.745,3032581350,772453256,8,8,none,frombvh,epo,0,0.3,,,,8.168,1.0,12.0,7.168,867360
8wide-8simd-none-epo-0.4epoRat-direct-0,1521.0,,93979,601956,55912,2625112,6264000,380587464,131624652,10.362,2895509487,711323206,8,8,none,direct,epo,0,0.4,,,,7.51,1.0,11.0,6.369,751832
8wide-8simd-none-epo-0.4epoRat-frombvh-0,618.0,,117555,350272,472628,2625112,6264000,425480558,105412839,8.797,3068678577,650398370,8,8,none,frombvh,epo,0,0.4,,,,8.686,1.0,14.0,7.704,940440
8wide-8simd-none-epo-0.5epoRat-direct-0,1635.0,,97700,622487,61428,2625112,6264000,402626872,116207795,9.251,3102043519,564920196,8,8,none,direct,epo,0,0.5,,,,7.636,1.0,11.0,6.497,781600
8wide-8simd-none-epo-0.5epoRat-frombvh-0,525.0,,125287,375440,501584,2625112,6264000,489544067,113272993,7.725,3544850011,676320634,8,8,none,frombvh,epo,0,0.5,,,,8.833,1.0,15.0,7.835,1002296
8wide-8simd-none-epo-0.6epoRat-direct-0,1656.0,,99688,631954,65877,2625112,6264000,376425710,114266496,8.1,2885770551,576284836,8,8,none,direct,epo,0,0.6,,,,7.855,1.0,12.0,6.716,797504
8wide-8simd-none-epo-0.6epoRat-frombvh-0,775.0,,134467,403779,537505,2625112,6264000,489835090,93930582,4.727,3538619450,541984172,8,8,none,frombvh,epo,0,0.6,,,,9.681,1.0,17.0,8.686,1075736
8wide-8simd-none-epo-0.7epoRat-direct-0,1616.0,,102080,642190,72385,2625112,6264000,403046660,131757764,6.925,3113872062,695942983,8,8,none,direct,epo,0,0.7,,,,7.911,1.0,11.0,6.761,816640
8wide-8simd-none-epo-0.7epoRat-frombvh-0,872.0,,143666,431797,573880,2625112,6264000,534866791,103940103,3.47,3829113656,551711630,8,8,none,frombvh,epo,0,0.7,,,,10.201,1.0,20.0,9.188,1149328
8wide-8simd-none-epo-0.8epoRat-direct-0,1751.0,,104128,650612,78299,2625112,6264000,408715087,167464752,6.646,3142416048,938907904,8,8,none,direct,epo,0,0.8,,,,7.991,1.0,11.0,6.846,833024
8wide-8simd-none-epo-0.8epoRat-frombvh-0,896.0,,153723,461991,614085,2625112,6264000,644927087,123778024,2.528,4524532710,667176669,8,8,none,frombvh,epo,0,0.8,,,,11.366,1.0,24.0,10.365,1229784
8wide-8simd-none-epo-0.9epoRat-direct-0,,,,,,,,,,,,,8,8,none,direct,epo,0,0.9,,,,,,,,
8wide-8simd-none-epo-0.9epoRat-frombvh-0,906.0,,166412,498753,666146,2625112,6264000,706699083,125634349,2.224,4969125494,631291714,8,8,none,frombvh,epo,0,0.9,,,,11.83,1.0,24.0,10.829,1331296
