Configuration,CreationTime,OptimizationTime,InteriorNodes,LeafNodes,EmptyNodes,PrimCount,RayCount,NodeIntersections,PrimIntersections,Metric,SISDNodeIntersections,SISDPrimIntersections,TreeWidth,SimdWidth,Optimizations,CreationMethod,SplitMethod,Variant,EpoRatio,OptiMergedInner,OptiMergedLeaf,OptiMergedParent,LeafDepthAvg,LeafDepthMin,LeafDepthMax,InteriorDepthAvg,TotalNodes
4wide-4simd-none-epo-0.6epoRat-direct-0,1156.0,,448932,1336148,10649,3540215,5600000,622297295,199736364,1.935,2478376955,602274278,4,4,none,direct,epo,0,0.6,,,,12.063,3.0,18.0,10.734,1795728
4wide-4simd-none-epo-0.6epoRat-frombvh-0,760.0,,579132,1158112,579285,3540215,5600000,688193169,210880302,1.881,2611361320,673459923,4,4,none,frombvh,epo,0,0.6,,,,12.963,3.0,23.0,11.712,2316528
4wide-4simd-none-epo-0.7epoRat-direct-0,1258.0,,459385,1365924,12232,3540215,5600000,627714356,195023445,1.697,2505060626,588359561,4,4,none,direct,epo,0,0.7,,,,12.524,3.0,19.0,11.195,1837540
4wide-4simd-none-epo-0.7epoRat-frombvh-0,921.0,,624399,1249148,624050,3540215,5600000,703295837,205368166,1.605,2677198452,636363181,4,4,none,frombvh,epo,0,0.7,,,,13.81,3.0,27.0,12.561,2497596
4wide-4simd-none-epo-0.8epoRat-direct-0,1273.0,,469607,1394589,14233,3540215,5600000,634753030,194676195,1.503,2532876196,583709247,4,4,none,direct,epo,0,0.8,,,,12.696,3.0,20.0,11.368,1878428
4wide-4simd-none-epo-0.8epoRat-frombvh-0,884.0,,675685,1351264,675792,3540215,5600000,738517486,206474961,1.399,2801151623,620262021,4,4,none,frombvh,epo,0,0.8,,,,14.75,2.0,31.0,13.5,2702740
4wide-4simd-none-epo-0.9epoRat-direct-0,1330.0,,481979,1428324,17614,3540215,5600000,653575140,193670698,1.345,2609620509,576756572,4,4,none,direct,epo,0,0.9,,,,13.133,3.0,25.0,11.806,1927916
4wide-4simd-none-epo-0.9epoRat-frombvh-0,952.0,,727665,1455753,727243,3540215,5600000,806501781,209878153,1.238,3061362963,606478920,4,4,none,frombvh,epo,0,0.9,,,,16.669,2.0,34.0,15.42,2910660
8wide-8simd-none-epo-0.1epoRat-direct-0,2150.0,,121968,833845,19932,3540215,5600000,383713188,185293667,3.29,3012301718,849641839,8,8,none,direct,epo,0,0.1,,,,7.338,2.0,10.0,6.201,975744
8wide-8simd-none-epo-0.1epoRat-frombvh-0,535.0,,119866,359627,479436,3540215,5600000,398377916,219974826,4.0,2669988489,1482123881,8,8,none,frombvh,epo,0,0.1,,,,7.683,2.0,11.0,6.685,958928
8wide-8simd-none-epo-0.2epoRat-direct-0,2316.0,,129239,880196,24478,3540215,5600000,376807161,179856618,2.929,2955963572,795051668,8,8,none,direct,epo,0,0.2,,,,7.509,2.0,10.0,6.373,1033912
8wide-8simd-none-epo-0.2epoRat-frombvh-0,555.0,,135656,407201,542392,3540215,5600000,403169554,205420974,3.442,2710631350,1366629839,8,8,none,frombvh,epo,0,0.2,,,,7.765,2.0,11.0,6.769,1085248
8wide-8simd-none-epo-0.3epoRat-direct-0,2389.0,,136031,922267,29951,3540215,5600000,374945146,179614438,2.618,2939549409,785417483,8,8,none,direct,epo,0,0.3,,,,7.529,2.0,10.0,6.394,1088248
8wide-8simd-none-epo-0.3epoRat-frombvh-0,606.0,,149081,447481,596087,3540215,5600000,408765642,192713783,2.961,2740734017,1266178333,8,8,none,frombvh,epo,0,0.3,,,,7.93,2.0,12.0,6.932,1192648
8wide-8simd-none-epo-0.4epoRat-direct-0,2088.0,,141021,951301,35847,3540215,5600000,374370637,178327354,2.34,2934154997,770393495,8,8,none,direct,epo,0,0.4,,,,7.579,2.0,10.0,6.446,1128168
8wide-8simd-none-epo-0.4epoRat-frombvh-0,645.0,,162652,488666,649899,3540215,5600000,410607232,184752787,2.561,2742611841,1194033382,8,8,none,frombvh,epo,0,0.4,,,,8.055,2.0,13.0,7.059,1301216
8wide-8simd-none-epo-0.5epoRat-direct-0,2191.0,,145619,977324,42010,3540215,5600000,376181076,178258778,2.094,2946453762,747745969,8,8,none,direct,epo,0,0.5,,,,7.607,2.0,11.0,6.477,1164952
8wide-8simd-none-epo-0.5epoRat-frombvh-0,668.0,,177669,532728,710956,3540215,5600000,418084458,178253950,2.224,2779916756,1125763848,8,8,none,frombvh,epo,0,0.5,,,,8.199,2.0,15.0,7.2,1421352
8wide-8simd-none-epo-0.6epoRat-direct-0,2071.0,,149077,993764,49776,3540215,5600000,375943316,178070633,1.874,2941835513,743384015,8,8,none,direct,epo,0,0.6,,,,7.644,2.0,10.0,6.515,1192616
8wide-8simd-none-epo-0.6epoRat-frombvh-0,644.0,,193800,581553,775048,3540215,5600000,428905239,174009898,1.943,2845448283,1066330188,8,8,none,frombvh,epo,0,0.6,,,,8.431,2.0,15.0,7.433,1550400
8wide-8simd-none-epo-0.7epoRat-direct-0,2282.0,,152720,1007581,61460,3540215,5600000,377250833,177861917,1.681,2949393481,736876881,8,8,none,direct,epo,0,0.7,,,,7.696,2.0,11.0,6.571,1221760
8wide-8simd-none-epo-0.7epoRat-frombvh-0,749.0,,209906,629401,839942,3540215,5600000,434919309,170402586,1.692,2901725988,1012109667,8,8,none,frombvh,epo,0,0.7,,,,9.001,2.0,18.0,8.003,1679248
8wide-8simd-none-epo-0.8epoRat-direct-0,2169.0,,156890,1021613,76618,3540215,5600000,378280385,177081735,1.51,2958163816,730667311,8,8,none,direct,epo,0,0.8,,,,7.76,2.0,11.0,6.639,1255120
8wide-8simd-none-epo-0.8epoRat-frombvh-0,793.0,,229287,687799,917211,3540215,5600000,451576790,170615984,1.411,3003154028,980536757,8,8,none,frombvh,epo,0,0.8,,,,9.634,2.0,20.0,8.634,1834296
8wide-8simd-none-epo-0.9epoRat-direct-0,2313.0,,161650,1032704,98847,3540215,5600000,385424450,170898294,1.346,3040237341,721836999,8,8,none,direct,epo,0,0.9,,,,8.049,2.0,11.0,6.934,1293200
8wide-8simd-none-epo-0.9epoRat-frombvh-0,807.0,,256436,769069,1025984,3540215,5600000,495728455,172919239,1.25,3264875798,947196841,8,8,none,frombvh,epo,0,0.9,,,,10.933,2.0,22.0,9.932,2051488
